TransactionID,CustomerID,CustomerName,DateOfBirth,Gender,Country,ProductCategory,PurchaseDate,Quantity,UnitPrice,TotalAmount,PaymentMethod,CustomerFeedback,FeedbackSentiment,CustomerAge,AgeGroup
TXN10680,CUST1680,Sara Garcia,1966-09-25,Female,United Kingdom,Beauty,2024-12-21,3,301.78,905.34,UPI,not happy with quality,Negative,58,45-59
TXN10739,CUST1739,Rahul Silva,1974-10-09,Female,Unknown,Books,2024-03-04,5,318.61,1593.05,Cash on Delivery,Bad experience,Negative,50,45-59
TXN10121,CUST1121,John Nguyen,1982-09-16,Female,India,Toys,2024-09-05,2,499.99,999.98,UPI,Delivery was late,Negative,42,35-44
TXN10276,CUST1276,Grace Singh,,Female,Canada,Clothing,2024-11-06,2,31.51,63.02,UPI,Highly recommend to everyone,Positive,43,35-44
TXN10045,CUST1045,Sofia Chen,2003-12-30,Female,United Kingdom,Clothing,2024-05-19,4,19.37,77.48,Cash on Delivery,value for money,Positive,21,18-24
TXN10301,CUST1301,David Rao,1992-01-23,Unknown,Germany,Clothing,2024-03-11,3,207.55,622.65,PayPal,Item damaged on arrival :(,Negative,32,25-34
TXN10837,CUST1837,Yusuf Smith,1988-03-20,Male,India,Home & Kitchen,2024-09-14,4,326.21,1304.84,Cash on Delivery,No feedback provided,No Feedback,36,35-44
TXN10077,CUST1077,Priya Garcia,2000-01-24,Unknown,Germany,Electronics,2025-03-23,1,265.35,265.35,Debit Card,Highly recommend to everyone,Positive,24,18-24
TXN10721,CUST1721,Olivia Singh,1998-02-20,Male,United States,Books,2024-08-28,2,693.3787500000001,1386.76,Cash on Delivery,5 stars,Positive,26,25-34
TXN10213,CUST1213,Liam Kim,2000-10-24,Male,United Kingdom,Books,2024-10-21,4,190.19,760.76,PayPal,Item damaged on arrival :(,Negative,24,18-24
TXN10268,CUST1268,Wei Johnson,1970-12-03,Male,United States,Clothing,2024-10-27,1,424.01,424.01,Credit Card,No feedback provided,No Feedback,54,45-59
TXN10312,CUST1312,Wei Khan,2000-11-27,Female,Canada,Electronics,2025-04-08,2,231.09,462.18,UPI,packaging could be better,Neutral,24,18-24
TXN10729,CUST1729,Fatima Wilson,1964-11-21,Male,Germany,Clothing,2024-04-05,1,376.21,376.21,UPI,Loved it!,Positive,60,60+
TXN10445,CUST1445,Fatima Das,1973-02-11,Male,Unknown,Home & Kitchen,2024-12-20,1,50.14,50.14,Cash on Delivery,"Excellent service, will buy again",Positive,51,45-59
TXN10504,CUST1504,Sara Brown,2001-12-06,Female,Germany,Toys,2024-10-01,5,120.33,601.65,Debit Card,5 stars,Positive,23,18-24
TXN10496,CUST1496,Liam Patel,1961-08-21,Unknown,United States,Beauty,2024-07-17,1,132.83,132.83,Debit Card,No feedback provided,No Feedback,63,60+
TXN10034,CUST1034,Sara Ali,1972-01-20,Male,Canada,Beauty,2024-01-01,5,344.99,1724.95,UPI,No feedback provided,No Feedback,52,45-59
TXN10010,CUST1010,Liam Chen,1956-01-12,Female,Unknown,Toys,2024-05-16,1,150.28,150.28,Credit Card,Loved it!,Positive,68,60+
TXN10689,CUST1689,John Rao,1980-04-14,Unknown,India,Beauty,2025-02-24,1,272.09000000000003,272.09,Debit Card,worst purchase ever,Negative,44,35-44
TXN10161,CUST1161,Sofia Brown,1991-10-26,Unknown,United Kingdom,Beauty,2025-03-22,2,261.75,523.5,PayPal,No feedback provided,No Feedback,33,25-34
TXN10286,CUST1286,Mia Fernandes,1978-09-12,Female,United Kingdom,Sports,2024-11-07,1,90.24,90.24,Cash on Delivery,not happy with quality,Negative,46,45-59
TXN10296,CUST1296,Amit Johnson,1979-10-21,Unknown,India,Home & Kitchen,2024-12-01,2,79.22,158.44,Credit Card,worst purchase ever,Negative,45,45-59
TXN10617,CUST1617,Zara Reddy,2004-09-23,Male,United Kingdom,Beauty,2024-09-05,5,363.68,1818.4,PayPal,Bad experience,Negative,20,18-24
TXN10825,CUST1825,Zara Silva,1994-08-28,Male,United Kingdom,Beauty,2024-01-21,3,203.46,610.38,Debit Card,packaging could be better,Neutral,30,25-34
TXN10626,CUST1626,Sara Garcia,1987-08-19,Unknown,United States,Electronics,2025-03-10,4,484.97,1939.88,Credit Card,Bad experience,Negative,37,35-44
TXN10278,CUST1278,John Fernandes,1962-11-11,Unknown,Canada,Books,2024-11-03,2,53.01,106.02,UPI,"Excellent service, will buy again",Positive,62,60+
TXN10935,CUST1935,Ananya Singh,1957-10-17,Male,United States,Home & Kitchen,2025-04-21,5,17.64,88.2,Cash on Delivery,No feedback provided,No Feedback,67,60+
TXN10604,CUST1604,Priya Khan,2004-02-02,Female,United States,Beauty,2024-05-10,2,482.7,965.4,Credit Card,No feedback provided,No Feedback,20,18-24
TXN10485,CUST1485,Fatima Sharma,1982-04-12,Male,United States,Books,2024-08-30,2,288.57,577.14,UPI,"Great product, fast delivery!!",Positive,42,35-44
TXN10183,CUST1183,Emma Rao,1967-11-08,Female,India,Home & Kitchen,2024-05-20,5,474.52,2372.6,Debit Card,Highly recommend to everyone,Positive,57,45-59
TXN10828,CUST1828,Amit Nguyen,1996-10-17,Female,United Kingdom,Toys,2024-08-26,1,94.24,94.24,Cash on Delivery,Highly recommend to everyone,Positive,28,25-34
TXN10984,CUST1984,Sofia Chen,1994-08-15,Female,Unknown,Home & Kitchen,2024-12-16,5,450.38,2251.9,Debit Card,No feedback provided,No Feedback,30,25-34
TXN10685,CUST1685,Amit Garcia,1962-07-16,Female,United Kingdom,Home & Kitchen,2024-04-27,1,235.3,235.3,Cash on Delivery,packaging could be better,Neutral,62,60+
TXN10745,CUST1745,Yusuf Kumar,1974-05-09,Male,Canada,Beauty,2024-01-31,2,414.8,829.6,UPI,not happy with quality,Negative,50,45-59
TXN10999,CUST1999,John Patel,1992-10-21,Male,India,Books,2025-04-07,2,457.01,914.02,PayPal,ok,Neutral,32,25-34
TXN10037,CUST1037,Ananya Brown,1993-07-26,Male,Canada,Home & Kitchen,2024-08-26,4,339.44,1357.76,Debit Card,"Excellent service, will buy again",Positive,31,25-34
TXN10157,CUST1157,Wei Johnson,1997-07-02,Female,United States,Sports,2025-04-02,2,167.34,334.68,Debit Card,worst purchase ever,Negative,27,25-34
TXN10003,CUST1003,Sofia Johnson,1979-12-06,Female,Germany,Home & Kitchen,2024-02-22,4,52.87,211.48,UPI,not happy with quality,Negative,45,45-59
TXN10755,CUST1755,John Chen,1995-02-14,Male,United States,Clothing,2024-10-21,2,48.47,96.94,Credit Card,"Excellent service, will buy again",Positive,29,25-34
TXN10509,CUST1509,John Kumar,1962-03-30,Male,United States,Electronics,2024-12-27,3,211.03,633.09,PayPal,Item damaged on arrival :(,Negative,62,60+
TXN10498,CUST1498,Liam Lee,1958-02-16,Male,United Kingdom,Books,2024-05-08,1,448.77,448.77,Credit Card,not happy with quality,Negative,66,60+
TXN10309,CUST1309,John Rao,1992-10-04,Female,United Kingdom,Home & Kitchen,2024-11-14,2,212.32,424.64,PayPal,Delivery was late,Negative,32,25-34
TXN10290,CUST1290,Wei Wilson,1957-08-06,Female,Germany,Clothing,2025-03-04,2,21.37,42.74,Cash on Delivery,Good,Positive,67,60+
TXN10561,CUST1561,Mia Kumar,1991-04-14,Male,India,Clothing,2025-01-28,1,65.48,65.48,UPI,Item damaged on arrival :(,Negative,33,25-34
TXN10415,CUST1415,Olivia Fernandes,1964-06-19,Male,Canada,Beauty,2024-12-25,1,87.57,87.57,Cash on Delivery,No feedback provided,No Feedback,60,60+
TXN10422,CUST1422,Rahul Sharma,1982-05-06,Male,India,Sports,2024-10-16,3,253.69,761.07,Credit Card,worst purchase ever,Negative,42,35-44
TXN10142,CUST1142,Sara Garcia,1961-08-23,Female,Canada,Beauty,2024-02-14,3,356.22,1068.66,UPI,average product,Neutral,63,60+
TXN10224,CUST1224,David Lee,1965-03-31,Unknown,United Kingdom,Toys,2024-07-06,1,203.35,203.35,UPI,Highly recommend to everyone,Positive,59,45-59
TXN10865,CUST1865,Fatima Khan,1972-02-24,Unknown,United Kingdom,Electronics,2025-04-23,3,442.24,1326.72,Credit Card,No feedback provided,No Feedback,52,45-59
TXN10184,CUST1184,Olivia Kumar,1959-03-17,Female,Canada,Beauty,2025-02-06,3,349.67,1049.01,UPI,worst purchase ever,Negative,65,60+
TXN10844,CUST1844,Rahul Brown,1990-04-15,Unknown,United Kingdom,Beauty,2024-03-06,2,204.54,409.08,Debit Card,Highly recommend to everyone,Positive,34,25-34
TXN10970,CUST1970,Fatima Brown,1998-12-11,Female,United States,Clothing,2024-07-25,4,264.09,1056.36,UPI,not happy with quality,Negative,26,25-34
TXN10951,CUST1951,Sara Lee,1994-11-14,Female,India,Electronics,2025-03-18,3,367.16,1101.48,Cash on Delivery,"Excellent service, will buy again",Positive,30,25-34
TXN10673,CUST1673,Yusuf Garcia,1960-02-22,Male,Germany,Toys,2024-10-13,4,175.19,700.76,UPI,"Excellent service, will buy again",Positive,64,60+
TXN10849,CUST1849,Ananya Silva,1971-03-16,Male,United Kingdom,Toys,2024-07-04,4,54.83,219.32,Cash on Delivery,"Excellent service, will buy again",Positive,53,45-59
TXN10512,CUST1512,Emma Das,1973-09-02,Male,United States,Electronics,2025-02-11,4,251.27,1005.08,Credit Card,not happy with quality,Negative,51,45-59
TXN10913,CUST1913,Yusuf Kumar,1978-08-07,Male,India,Beauty,2024-05-13,3,444.57,1333.71,UPI,ok,Neutral,46,45-59
TXN10732,CUST1732,Grace Wilson,1978-11-06,Female,Germany,Home & Kitchen,2024-11-05,3,188.54,565.62,Cash on Delivery,Bad experience,Negative,46,45-59
TXN10612,CUST1612,Fatima Khan,1978-04-07,Female,United Kingdom,Electronics,2024-01-03,1,11.59,11.59,PayPal,worst purchase ever,Negative,46,45-59
TXN10893,CUST1893,Priya Ali,1966-04-19,Female,United States,Beauty,2025-02-17,4,420.4,1681.6,UPI,Delivery was late,Negative,58,45-59
TXN10748,CUST1748,Ken Patel,1967-05-05,Female,United Kingdom,Home & Kitchen,2025-04-04,2,112.98,225.96,Credit Card,No feedback provided,No Feedback,57,45-59
TXN10974,CUST1974,Sofia Kumar,1970-04-26,Unknown,United States,Books,2025-03-23,4,202.71,810.84,Cash on Delivery,average product,Neutral,54,45-59
TXN10118,CUST1118,Ananya Ali,1991-09-03,Female,United Kingdom,Electronics,2025-02-08,1,168.2,168.2,Cash on Delivery,average product,Neutral,33,25-34
TXN10854,CUST1854,Rahul Brown,1977-06-09,Female,Canada,Toys,2025-03-30,4,55.93,223.72,UPI,value for money,Positive,47,45-59
TXN10002,CUST1002,Emma Wilson,1957-05-19,Female,Canada,Books,2024-12-25,4,114.12,456.48,Credit Card,value for money,Positive,67,60+
TXN10114,CUST1114,Yusuf Singh,1983-12-30,Female,United Kingdom,Electronics,2024-08-28,3,399.18,1197.54,Cash on Delivery,No feedback provided,No Feedback,41,35-44
TXN10987,CUST1987,Priya Silva,1997-12-13,Unknown,Canada,Books,2024-05-09,1,485.71,485.71,PayPal,packaging could be better,Neutral,27,25-34
TXN10687,CUST1687,Amit Rao,2000-01-06,Male,Canada,Electronics,2025-02-06,2,53.71,107.42,Credit Card,ok,Neutral,24,18-24
TXN10766,CUST1766,Mia Kim,1992-07-10,Female,United Kingdom,Home & Kitchen,2025-02-12,5,146.98,734.9,PayPal,Bad experience,Negative,32,25-34
TXN10166,CUST1166,Priya Wilson,1975-03-31,Male,United States,Beauty,2024-06-18,1,342.19,342.19,PayPal,value for money,Positive,49,45-59
TXN10185,CUST1185,Fatima Chen,1997-06-25,Unknown,United States,Home & Kitchen,2025-03-15,4,457.8,1831.2,Cash on Delivery,ok,Neutral,27,25-34
TXN10678,CUST1678,Emma Patel,1972-08-01,Female,Germany,Home & Kitchen,2025-04-11,1,416.57,416.57,Credit Card,No feedback provided,No Feedback,52,45-59
TXN10373,CUST1373,Mia Ali,1991-05-17,Female,United Kingdom,Electronics,2025-01-12,1,277.05,277.05,PayPal,No feedback provided,No Feedback,33,25-34
TXN10275,CUST1275,John Johnson,1978-06-05,Male,India,Clothing,2025-03-30,2,367.33,734.66,Credit Card,No feedback provided,No Feedback,46,45-59
TXN10705,CUST1705,Ken Nguyen,1970-12-18,Female,United States,Books,2024-09-29,4,349.89,1399.56,PayPal,Delivery was late,Negative,54,45-59
TXN10001,CUST1001,Sara Smith,1979-09-04,Female,United States,Books,2024-02-22,1,297.29,297.29,Credit Card,Good,Positive,45,45-59
TXN10567,CUST1567,Priya Smith,1959-01-18,Unknown,India,Home & Kitchen,2025-02-18,1,383.77,383.77,Cash on Delivery,Delivery was late,Negative,65,60+
TXN10888,CUST1888,Wei Khan,1979-04-14,Female,United States,Beauty,2024-10-26,3,113.33,339.99,Cash on Delivery,Bad experience,Negative,45,45-59
TXN10541,CUST1541,Fatima Chen,1996-06-16,Unknown,United States,Clothing,2024-04-05,3,279.16,837.48,UPI,average product,Neutral,28,25-34
TXN10501,CUST1501,Olivia Johnson,1962-03-21,Unknown,Germany,Home & Kitchen,2024-11-27,2,279.47,558.94,UPI,average product,Neutral,62,60+
TXN10719,CUST1719,Amit Nguyen,1990-09-23,Female,United Kingdom,Beauty,2024-08-04,5,368.79,1843.95,PayPal,"Great product, fast delivery!!",Positive,34,25-34
TXN10384,CUST1384,Rahul Silva,1995-06-09,Male,United States,Sports,2024-12-17,1,361.8,361.8,PayPal,Highly recommend to everyone,Positive,29,25-34
TXN10406,CUST1406,Priya Nguyen,1968-10-22,Unknown,United States,Clothing,2024-09-06,3,490.93,1472.79,Cash on Delivery,packaging could be better,Neutral,56,45-59
TXN10562,CUST1562,John Lee,,Female,Canada,Electronics,2025-05-12,4,304.27,1217.08,UPI,Delivery was late,Negative,43,35-44
TXN10863,CUST1863,Liam Johnson,1986-01-09,Male,United Kingdom,Toys,2024-06-09,5,28.3,141.5,PayPal,5 stars,Positive,38,35-44
TXN10021,CUST1021,Carlos Sharma,2003-08-23,Female,India,Electronics,2024-01-26,4,253.91,1015.64,Debit Card,not happy with quality,Negative,21,18-24
TXN10806,CUST1806,Wei Ali,1995-01-28,Unknown,United States,Electronics,2024-10-22,3,76.61,229.83,Debit Card,value for money,Positive,29,25-34
TXN10177,CUST1177,Rahul Silva,1955-04-09,Male,United States,Electronics,2024-08-04,1,272.88,272.88,Credit Card,No feedback provided,No Feedback,69,60+
TXN10336,CUST1336,Noah Wilson,1974-09-25,Male,United States,Toys,2024-09-15,4,203.35,813.4,Cash on Delivery,Bad experience,Negative,50,45-59
TXN10380,CUST1380,Olivia Sharma,1998-04-08,Male,India,Beauty,2025-04-04,3,247.95,743.85,PayPal,Loved it!,Positive,26,25-34
TXN10546,CUST1546,Carlos Patel,1963-06-24,Unknown,United States,Sports,2024-06-14,3,139.37,418.11,Cash on Delivery,Delivery was late,Negative,61,60+
TXN10172,CUST1172,Noah Rao,1956-01-10,Female,India,Books,2024-04-30,1,235.37,235.37,PayPal,average product,Neutral,68,60+
TXN10520,CUST1520,Priya Sharma,1997-03-23,Male,India,Sports,2024-07-20,1,228.96,228.96,PayPal,"Great product, fast delivery!!",Positive,27,25-34
TXN10831,CUST1831,Carlos Sharma,1973-12-22,Unknown,Canada,Beauty,2024-05-18,2,46.38,92.76,Cash on Delivery,"Excellent service, will buy again",Positive,51,45-59
TXN10153,CUST1153,Zara Rao,1999-08-15,Male,India,Sports,2024-08-22,2,293.76,587.52,UPI,5 stars,Positive,25,25-34
TXN10619,CUST1619,Sofia Smith,1969-06-22,Female,United States,Beauty,2024-06-25,2,256.28,512.56,Cash on Delivery,packaging could be better,Neutral,55,45-59
TXN10414,CUST1414,Amit Brown,2001-08-09,Male,Canada,Clothing,2024-09-29,2,100.59,201.18,Debit Card,ok,Neutral,23,18-24
TXN10610,CUST1610,Yusuf Silva,1986-11-21,Male,United States,Toys,2024-09-14,1,371.56,371.56,Debit Card,worst purchase ever,Negative,38,35-44
TXN10623,CUST1623,Grace Kim,1965-10-29,Female,United Kingdom,Home & Kitchen,2024-06-23,1,386.2,386.2,Debit Card,No feedback provided,No Feedback,59,45-59
TXN10873,CUST1873,Mia Fernandes,1974-01-09,Female,United Kingdom,Beauty,2024-09-17,1,223.46,223.46,Credit Card,worst purchase ever,Negative,50,45-59
TXN10582,CUST1582,Zara Chen,1988-08-13,Male,United Kingdom,Beauty,2024-08-31,3,440.32,1320.96,Cash on Delivery,5 stars,Positive,36,35-44
TXN10859,CUST1859,Amit Ali,1980-06-11,Female,United Kingdom,Clothing,2024-02-22,3,359.55,1078.65,Credit Card,Highly recommend to everyone,Positive,44,35-44
TXN10948,CUST1948,Mia Rao,1969-11-09,Unknown,India,Beauty,2024-08-12,2,147.8,295.6,Credit Card,No feedback provided,No Feedback,55,45-59
TXN10642,CUST1642,Carlos Patel,1998-11-07,Male,United Kingdom,Home & Kitchen,2024-02-04,4,243.18,972.72,PayPal,No feedback provided,No Feedback,26,25-34
TXN10317,CUST1317,Zara Lee,1991-11-24,Male,United States,Home & Kitchen,2024-12-01,1,353.76,353.76,UPI,No feedback provided,No Feedback,33,25-34
TXN10960,CUST1960,Liam Sharma,1979-01-27,Female,United States,Home & Kitchen,2024-11-21,3,226.58,679.74,Debit Card,ok,Neutral,45,45-59
TXN10259,CUST1259,Carlos Ali,1988-05-24,Male,United Kingdom,Home & Kitchen,2025-04-14,1,498.59,498.59,PayPal,Item damaged on arrival :(,Negative,36,35-44
TXN10835,CUST1835,Wei Das,1968-03-25,Unknown,India,Electronics,2025-02-09,3,693.3787500000001,2080.14,Debit Card,No feedback provided,No Feedback,56,45-59
TXN10663,CUST1663,Sofia Sharma,1983-12-24,Unknown,India,Home & Kitchen,2024-03-03,4,250.31,1001.24,Credit Card,Bad experience,Negative,41,35-44
TXN10475,CUST1475,Carlos Garcia,1955-01-07,Female,United States,Beauty,2024-09-29,4,309.71,1238.84,UPI,No feedback provided,No Feedback,69,60+
TXN10338,CUST1338,Mia Das,1976-07-24,Male,United States,Electronics,2024-12-15,4,458.39,1833.56,Cash on Delivery,Loved it!,Positive,48,45-59
TXN10539,CUST1539,Carlos Das,1992-04-14,Male,United States,Toys,2025-01-07,4,74.09,296.36,Credit Card,Item damaged on arrival :(,Negative,32,25-34
TXN10505,CUST1505,John Kumar,1959-02-09,Female,Canada,Clothing,2024-01-08,1,452.81,452.81,Credit Card,packaging could be better,Neutral,65,60+
TXN10399,CUST1399,Liam Singh,1999-02-20,Male,United States,Clothing,2024-01-26,1,97.04,97.04,UPI,Item damaged on arrival :(,Negative,25,25-34
TXN10424,CUST1424,Rahul Silva,,Male,India,Toys,2024-12-23,2,243.06,486.12,Cash on Delivery,Good,Positive,43,35-44
TXN10606,CUST1606,Mia Lee,1987-12-19,Female,United Kingdom,Beauty,2025-03-29,4,137.9,551.6,Credit Card,Highly recommend to everyone,Positive,37,35-44
TXN10941,CUST1941,Amit Fernandes,1992-10-09,Female,United Kingdom,Beauty,2024-11-19,2,438.82,877.64,Credit Card,Highly recommend to everyone,Positive,32,25-34
TXN10661,CUST1661,Liam Reddy,1999-11-20,Unknown,United Kingdom,Clothing,2024-12-03,5,284.74,1423.7,Debit Card,"Excellent service, will buy again",Positive,25,25-34
TXN10481,CUST1481,Rahul Nguyen,1975-04-03,Female,United Kingdom,Electronics,2024-10-22,2,238.89,477.78,PayPal,No feedback provided,No Feedback,49,45-59
TXN10423,CUST1423,Ken Singh,2000-04-12,Female,India,Home & Kitchen,2025-02-06,2,70.43,140.86,Credit Card,ok,Neutral,24,18-24
TXN10918,CUST1918,Carlos Johnson,1994-03-01,Female,United States,Electronics,2024-10-28,2,209.47,418.94,PayPal,not happy with quality,Negative,30,25-34
TXN10651,CUST1651,Zara Smith,1991-07-23,Male,India,Sports,2025-05-08,1,126.93,126.93,Debit Card,average product,Neutral,33,25-34
TXN10682,CUST1682,Yusuf Kumar,1973-10-09,Unknown,United Kingdom,Toys,2024-12-05,1,203.35,203.35,PayPal,No feedback provided,No Feedback,51,45-59
TXN10876,CUST1876,Rahul Lee,1974-09-23,Female,United States,Clothing,2025-02-06,3,320.27,960.81,UPI,"Great product, fast delivery!!",Positive,50,45-59
TXN10715,CUST1715,Sofia Rao,1957-02-15,Unknown,Canada,Home & Kitchen,2024-06-24,2,271.96,543.92,UPI,Bad experience,Negative,67,60+
TXN10660,CUST1660,Emma Kumar,1987-07-26,Male,United Kingdom,Books,2024-12-27,2,8.53,17.06,Cash on Delivery,Delivery was late,Negative,37,35-44
TXN10790,CUST1790,Carlos Ali,1999-05-31,Unknown,United Kingdom,Electronics,2024-03-25,5,195.15,975.75,Cash on Delivery,Loved it!,Positive,25,25-34
TXN10257,CUST1257,Amit Kim,1986-11-30,Male,United States,Books,2024-06-02,2,20.39,40.78,PayPal,ok,Neutral,38,35-44
TXN10953,CUST1953,Sara Wilson,1983-06-27,Unknown,United Kingdom,Books,2025-03-04,1,126.73,126.73,UPI,Good,Positive,41,35-44
